
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S6; S7),2.47873,2.465,202905,529.778,528.306,1.47182,-0.655679,100000
(S6; S8),2.34522,2.33418,181889,366.603,365.91,0.69313,0.216872,100000
(S7; S8),2.80729,2.76148,254199,10.8231,8.73473,2.08833,-0.497923,100000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),2.76288,2.76572,254976,15.1404,1.13029,14.0101,-1.49609,100000
(S1; S3),2.46538,2.46852,203121,4.01818,2.28929,1.72889,0.0677814,100000
(S1; S4),2.53598,2.53682,214521,17.0305,11.9581,5.07239,0.673791,100000
(S1; S5),2.2205,2.22257,164662,4.18695,2.54964,1.63732,0.822801,100000
(S1; S6),2.37163,2.3745,187948,10.7482,5.55331,5.1949,1.0999,100000
(S1; S7),2.40973,2.40779,193309,93.7224,92.6141,1.1083,0.796965,100000
(S1; S8),2.27926,2.27789,173006,64.7057,62.6823,2.02336,0.613206,100000
(S2; S3),2.33854,2.34133,182731,4.68066,2.11149,2.56918,0.581406,100000
(S2; S4),2.40734,2.40795,193282,17.3839,10.2734,7.11051,1.82469,100000
(S2; S5),2.10571,2.1075,148055,4.09381,1.38491,2.7089,1.25784,100000
(S2; S6),2.24797,2.25052,168834,8.37785,3.72021,4.65764,1.62658,100000
(S2; S7),2.28586,2.28384,173922,81.5212,76.7858,4.73543,1.94978,100000
(S2; S8),2.162,2.16054,155642,56.9322,53.6173,3.31483,1.49473,100000
(S3; S4),2.46749,2.4687,203156,12.6038,10.9333,1.67044,0.389416,100000
(S3; S5),1.9863,1.98848,131805,5.94948,1.02816,4.92132,1.82751,100000
(S3; S6),2.11866,2.12157,150039,5.48113,1.13128,4.34985,1.36049,100000
(S3; S7),2.15494,2.15355,154638,58.6895,56.6171,2.0724,1.12997,100000
(S3; S8),2.03738,2.0365,138283,41.8421,39.7216,2.12055,0.837532,100000
(S4; S5),2.0443,2.04462,139356,8.59773,5.53892,3.05881,1.31034,100000
(S4; S6),2.18374,2.18469,159106,12.2334,9.71355,2.51985,1.4193,100000
(S4; S7),2.21825,2.21479,163548,40.8094,35.571,5.23842,1.0608,100000
(S4; S8),2.09883,2.09599,146469,28.3992,24.0652,4.33403,0.696828,100000
(S5; S6),2.50991,2.51254,210430,1.42868,1.39855,0.0301252,0.0173359,100000
(S5; S7),2.34996,2.34763,183755,70.3553,67.1718,3.18351,-0.588142,100000
(S5; S8),2.22402,2.22228,164651,48.0926,44.2978,3.79478,-1.19637,100000
(S6; S7),2.5114,2.50963,209998,98.547,92.0937,6.45326,-0.851364,100000
(S6; S8),2.37708,2.37591,188208,62.1872,56.8913,5.29584,-0.722455,100000
(S7; S8),2.76664,2.75952,253833,4.24417,3.13854,1.10564,-0.835967,100000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),2.76869,2.76748,255300,9.15953,0.674915,8.48462,2.86792,100000
(S1; S3),2.49392,2.49311,207187,2.66581,0.928302,1.73751,-0.6616,100000
(S1; S4),2.55564,2.55482,217573,7.58482,1.87388,5.71094,-1.1297,100000
(S1; S5),2.24107,2.24016,167279,5.82909,1.91016,3.91894,-1.68445,100000
(S1; S6),2.39767,2.3967,191475,13.2899,0.335671,12.9542,-2.91666,100000
(S1; S7),2.42407,2.42497,196064,83.992,79.4397,4.55235,-1.52512,100000
(S1; S8),2.29704,2.29789,176050,70.7927,68.0058,2.78688,-1.27803,100000
(S2; S3),2.36006,2.35921,185532,7.82827,1.49518,6.33309,-2.28326,100000
(S2; S4),2.42052,2.41965,195161,10.3913,2.0875,8.30385,-2.16661,100000
(S2; S5),2.12124,2.12029,149858,8.33134,1.55208,6.77926,-2.08252,100000
(S2; S6),2.26921,2.2682,171496,16.8895,0.470145,16.4194,-2.98887,100000
(S2; S7),2.29603,2.29678,175888,78.9821,69.6486,9.3335,-2.12038,100000
(S2; S8),2.17618,2.1769,158004,69.4577,61.9728,7.48495,-1.87163,100000
(S3; S4),2.49098,2.49037,206735,8.9817,0.908572,8.07313,0.705923,100000
(S3; S5),2.0151,2.01443,135269,7.79048,2.09126,5.69923,-0.524216,100000
(S3; S6),2.15632,2.15563,154896,13.215,0.975926,12.2391,-1.39467,100000
(S3; S7),2.17686,2.17783,158132,50.1618,44.4804,5.68141,-0.886531,100000
(S3; S8),2.06371,2.06464,142121,46.578,41.0928,5.48521,-0.51688,100000
(S4; S5),2.063,2.06232,141775,3.89367,0.85196,3.04171,-0.891921,100000
(S4; S6),2.20934,2.20863,162606,8.68896,0.766674,7.92229,-1.72923,100000
(S4; S7),2.2316,2.23257,166178,53.5057,50.5095,2.99622,-1.13378,100000
(S4; S8),2.11199,2.11292,148841,49.4922,45.8624,3.62981,-0.614686,100000
(S5; S6),2.52295,2.5219,212001,3.38981,1.37022,2.01959,-1.18842,100000
(S5; S7),2.35415,2.35502,184927,76.1776,75.6379,0.539724,-0.0932376,100000
(S5; S8),2.22889,2.22973,165766,66.416,66.1617,0.25425,0.0242893,100000
(S6; S7),2.5157,2.51663,211170,101.266,97.8149,3.45058,1.5464,100000
(S6; S8),2.38278,2.38366,189438,83.3226,80.4967,2.82588,1.19556,100000
(S7; S8),2.76672,2.76968,255706,2.80701,0.217685,2.58932,-0.146114,100000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),2.76844,2.7699,255747,6.63565,5.76115,0.874507,0.428782,100000
(S1; S3),2.48835,2.48901,206508,5.05275,1.61537,3.43738,0.837917,100000
(S1; S4),2.54924,2.55022,216789,4.15615,2.03332,2.12283,-1.31007,100000
(S1; S5),2.23645,2.23706,166817,2.54893,2.01834,0.53059,-0.476713,100000
(S1; S6),2.38099,2.38148,189052,8.0596,6.92403,1.13557,0.904763,100000
(S1; S7),2.41714,2.41633,194630,17.0533,13.9918,3.06152,-0.0209289,100000
(S1; S8),2.28872,2.28835,174559,12.1624,11.2529,0.909523,-0.904831,100000
(S2; S3),2.36098,2.36195,185964,8.31199,6.53633,1.77566,0.695848,100000
(S2; S4),2.41805,2.41932,195108,7.47977,4.76724,2.71253,-1.30014,100000
(S2; S5),2.1207,2.12158,150040,6.54229,5.40089,1.1414,-0.309697,100000
(S2; S6),2.25574,2.25652,169736,10.9182,9.68163,1.23654,0.737354,100000
(S2; S7),2.29066,2.29022,174846,20.013,16.2699,3.74302,-0.178437,100000
(S2; S8),2.16924,2.16919,156854,13.4536,11.7356,1.71802,-1.03775,100000
(S3; S4),2.48477,2.48542,205912,6.56333,3.51302,3.05031,-1.3455,100000
(S3; S5),2.01006,2.01039,134725,4.86637,1.38697,3.4794,-1.19497,100000
(S3; S6),2.13736,2.13755,152308,6.11012,5.52723,0.582884,0.100615,100000
(S3; S7),2.16813,2.16714,156556,11.6449,7.69469,3.95024,0.197547,100000
(S3; S8),2.05367,2.05309,140513,9.78656,7.64231,2.14425,-0.419537,100000
(S4; S5),2.05712,2.05768,141137,1.82922,0.400759,1.42846,-0.80845,100000
(S4; S6),2.18833,2.18877,159692,1.9728,1.72839,0.244413,0.225137,100000
(S4; S7),2.21875,2.21799,163991,16.7786,14.9007,1.87784,0.152629,100000
(S4; S8),2.09907,2.09872,146830,14.752,14.2787,0.473296,-0.217765,100000
(S5; S6),2.52273,2.52296,212181,4.41957,2.24205,2.17752,1.05532,100000
(S5; S7),2.36203,2.36097,185820,18.1677,16.8118,1.35594,0.711388,100000
(S5; S8),2.23667,2.23607,166678,17.7076,16.8465,0.861158,0.557846,100000
(S6; S7),2.51761,2.5163,211076,32.4791,31.303,1.17611,-0.184363,100000
(S6; S8),2.38444,2.38364,189405,30.5591,29.8185,0.740599,-0.752681,100000
(S7; S8),2.7702,2.76773,255347,7.08315,4.13488,2.94827,-1.55727,100000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),2.76458,2.76742,255287,4.44584,3.14766,1.29818,-0.188036,100000
(S1; S3),2.47608,2.47861,204787,6.06189,1.65805,4.40384,-0.490728,100000
(S1; S4),2.54477,2.54811,216431,2.22471,1.15202,1.07269,-0.117397,100000
(S1; S5),2.2301,2.23263,166158,2.42012,1.18952,1.2306,-0.302986,100000
(S1; S6),2.38118,2.38391,189436,1.14446,0.251127,0.893332,0.55607,100000
(S1; S7),2.41622,2.41385,194345,174.23,173.94,0.289766,-0.19593,100000
(S1; S8),2.2916,2.28915,174771,120.344,119.647,0.696741,0.856535,100000
(S2; S3),2.34474,2.34681,183588,1.58842,0.0240236,1.5644,-0.751807,100000
(S2; S4),2.41141,2.41424,194289,5.01358,4.01932,0.994259,0.151278,100000
(S2; S5),2.10828,2.11039,148463,5.99175,3.3679,2.62385,-0.613339,100000
(S2; S6),2.25344,2.25572,169611,1.69418,0.499603,1.19457,0.401506,100000
(S2; S7),2.28623,2.28368,173949,142.794,142.576,0.217307,-0.0773568,100000
(S2; S8),2.16805,2.16543,156390,101.946,101.52,0.425667,0.650737,100000
(S3; S4),2.47893,2.48192,205334,6.09559,4.95305,1.14255,-0.487624,100000
(S3; S5),1.99394,1.99595,132799,6.34894,3.32288,3.02606,-0.999823,100000
(S3; S6),2.13098,2.13317,151685,4.90465,0.533341,4.37131,0.101917,100000
(S3; S7),2.16108,2.15869,155435,127.114,124.753,2.361,-0.371107,100000
(S3; S8),2.04865,2.04621,139651,93.4578,91.4659,1.9919,0.384818,100000
(S4; S5),2.05487,2.05755,141120,1.95663,0.532414,1.42421,-0.0993253,100000
(S4; S6),2.19424,2.19713,160916,2.34406,1.14365,1.20041,1.04947,100000
(S4; S7),2.22136,2.21955,164322,132.596,131.955,0.64014,-0.0171048,100000
(S4; S8),2.10775,2.10583,147902,98.841,98.2345,0.606495,0.0347683,100000
(S5; S6),2.51456,2.51743,211251,4.02733,3.29791,0.729414,0.201031,100000
(S5; S7),2.35206,2.3497,184134,144.859,143.771,1.08847,0.180569,100000
(S5; S8),2.22793,2.22551,165175,101.841,101.348,0.49359,0.637629,100000
(S6; S7),2.51124,2.5087,209896,209.457,208.358,1.09885,-0.458783,100000
(S6; S8),2.38137,2.37875,188700,138.374,138.14,0.234334,0.305612,100000
(S7; S8),2.77527,2.76586,255001,11.5507,8.46245,3.08823,1.43314,100000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),2.76023,2.76293,254462,5.46353,3.15038,2.31316,1.28126,100000
(S1; S3),2.47389,2.47711,204539,2.79512,1.79371,1.0014,0.699182,100000
(S1; S4),2.54494,2.54745,216319,3.60556,0.841982,2.76358,1.40684,100000
(S1; S5),2.21534,2.21777,163952,1.85749,0.459803,1.39769,-0.587369,100000
(S1; S6),2.37132,2.37351,187786,2.09544,1.32497,0.770467,-0.833414,100000
(S1; S7),2.41169,2.40969,193587,60.0895,59.6976,0.391869,0.120825,100000
(S1; S8),2.28651,2.28386,173901,59.9019,58.9098,0.992122,-0.306448,100000
(S2; S3),2.34401,2.34679,183585,6.09576,3.86165,2.2341,-0.560496,100000
(S2; S4),2.41197,2.41407,194261,4.75588,0.917191,3.83869,0.61703,100000
(S2; S5),2.09962,2.10167,147236,1.99042,0.871738,1.11868,-0.709069,100000
(S2; S6),2.24604,2.24786,168431,1.88081,0.993151,0.887664,-0.830519,100000
(S2; S7),2.28494,2.2828,173733,45.5236,45.2191,0.30457,-0.505691,100000
(S2; S8),2.1662,2.16345,156044,46.1982,45.6874,0.510849,-0.644375,100000
(S3; S4),2.47223,2.4752,204222,4.46474,1.89248,2.57226,0.960778,100000
(S3; S5),1.98844,1.99104,132144,2.27703,0.573488,1.70354,0.0531498,100000
(S3; S6),2.12843,2.13085,151353,1.74565,1.50728,0.238366,-0.148297,100000
(S3; S7),2.16016,2.15882,155379,42.925,41.9625,0.962504,0.920861,100000
(S3; S8),2.04878,2.04684,139682,46.8719,45.7949,1.07703,0.852506,100000
(S4; S5),2.04724,2.04926,139985,5.34549,0.070069,5.27542,-1.40787,100000
(S4; S6),2.19188,2.19368,160411,4.05796,0.111032,3.94693,-1.82806,100000
(S4; S7),2.22726,2.2252,165078,39.0313,38.0263,1.00494,0.176653,100000
(S4; S8),2.11058,2.10793,148139,41.9476,40.3062,1.64144,-0.0849463,100000
(S5; S6),2.50366,2.50598,209336,7.69171,0.433465,7.25825,-0.24956,100000
(S5; S7),2.34453,2.34257,182946,51.1314,47.5884,3.54292,0.690318,100000
(S5; S8),2.22436,2.22178,164572,50.0447,49.2085,0.836217,-0.433506,100000
(S6; S7),2.50945,2.50696,209523,60.0178,54.8701,5.14773,1.72779,100000
(S6; S8),2.38066,2.37752,188451,56.7034,53.3457,3.35772,0.152778,100000
(S7; S8),2.77658,2.76796,255388,7.71779,3.31444,4.40335,-1.78669,100000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),2.7642,2.76513,254867,5.02211,4.15425,0.867866,-0.408826,100000
(S1; S3),2.46742,2.46888,203183,10.036,2.96721,7.06884,0.728443,100000
(S1; S4),2.54382,2.5459,216057,12.2807,5.81545,6.46521,-0.472942,100000
(S1; S5),2.21133,2.21405,163408,8.98862,7.59021,1.3984,0.562197,100000
(S1; S6),2.378,2.37945,188728,4.36825,1.22536,3.14289,-0.771498,100000
(S1; S7),2.41068,2.40753,193233,59.0191,56.3437,2.6754,0.931341,100000
(S1; S8),2.2846,2.28151,173530,43.1586,37.5736,5.58493,-0.0230997,100000
(S2; S3),2.33703,2.3385,182288,6.07882,0.677849,5.40097,0.848654,100000
(S2; S4),2.4082,2.41026,193649,10.0925,6.40124,3.69122,0.0810256,100000
(S2; S5),2.09132,2.09398,146164,9.76721,6.46732,3.29988,0.940905,100000
(S2; S6),2.24893,2.25038,168810,6.99813,2.67912,4.31901,-0.36893,100000
(S2; S7),2.2807,2.2778,172966,44.1337,41.5441,2.58969,0.729582,100000
(S2; S8),2.16084,2.15798,155245,33.5476,28.8416,4.706,-0.0215858,100000
(S3; S4),2.47315,2.47589,204338,10.0632,4.43061,5.6326,-0.966611,100000
(S3; S5),1.97312,1.97613,130174,4.30968,3.15853,1.15115,-0.0752402,100000
(S3; S6),2.12296,2.12486,150505,2.23215,1.70582,0.526329,-0.304561,100000
(S3; S7),2.15025,2.14808,153833,38.6739,38.0678,0.606122,0.427621,100000
(S3; S8),2.03404,2.03188,137638,30.4321,28.2268,2.2053,-0.499533,100000
(S4; S5),2.03123,2.03477,138012,2.63049,1.20807,1.42241,0.354146,100000
(S4; S6),2.1859,2.18836,159633,2.77791,0.760693,2.01722,0.197675,100000
(S4; S7),2.21611,2.21436,163475,50.298,47.4659,2.83214,1.35192,100000
(S4; S8),2.09884,2.09707,146614,37.6227,36.4745,1.14812,0.769656,100000
(S5; S6),2.50015,2.504,209003,5.93706,5.59229,0.344768,0.403641,100000
(S5; S7),2.33536,2.33446,181687,66.1904,65.6538,0.536648,0.499806,100000
(S5; S8),2.20984,2.20887,162663,53.1896,50.7316,2.45809,-0.952647,100000
(S6; S7),2.5117,2.5092,209902,79.1619,75.5342,3.6277,0.920883,100000
(S6; S8),2.37548,2.37299,187729,50.3625,50.0701,0.29244,-0.40547,100000
(S7; S8),2.77289,2.76462,254774,14.4624,3.72781,10.7346,-1.36952,100000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),2.76751,2.76901,255582,4.04009,1.78917,2.25091,0.317641,100000
(S1; S3),2.47295,2.47407,204037,1.10953,0.623277,0.486254,0.150162,100000
(S1; S4),2.54997,2.55063,216860,7.55556,1.11339,6.44217,0.306339,100000
(S1; S5),2.22439,2.2255,165100,7.95311,0.857225,7.09589,1.63907,100000
(S1; S6),2.381,2.38203,189141,3.39019,0.745405,2.64479,0.356451,100000
(S1; S7),2.41577,2.41458,194365,45.1241,44.1827,0.941395,0.902961,100000
(S1; S8),2.28801,2.28661,174312,44.599,41.9738,2.62521,1.42276,100000
(S2; S3),2.34253,2.34401,183150,2.93094,1.00051,1.93043,0.365737,100000
(S2; S4),2.41374,2.41481,194381,7.34498,2.92556,4.41942,0.902644,100000
(S2; S5),2.10481,2.10624,147883,6.55847,1.45172,5.10675,1.74416,100000
(S2; S6),2.2569,2.25829,170001,2.64962,1.57805,1.07157,0.482056,100000
(S2; S7),2.2899,2.28918,174706,47.0611,45.4502,1.61092,0.609674,100000
(S2; S8),2.16833,2.16738,156612,46.119,44.2472,1.87181,0.989325,100000
(S3; S4),2.47346,2.47435,204083,3.86365,1.46753,2.39612,0.6016,100000
(S3; S5),1.98712,1.98829,131784,7.84651,0.611398,7.23511,1.39562,100000
(S3; S6),2.12945,2.13058,151319,4.08954,0.238882,3.85066,0.210361,100000
(S3; S7),2.1597,2.15885,155386,32.1789,30.5153,1.66357,0.3967,100000
(S3; S8),2.04539,2.04435,139343,34.4107,31.6061,2.80462,0.847844,100000
(S4; S5),2.04826,2.04908,139962,5.45361,0.430096,5.02351,1.61322,100000
(S4; S6),2.19623,2.19698,160894,2.64885,0.407614,2.24123,0.500416,100000
(S4; S7),2.22921,2.22791,165472,26.5625,24.6333,1.92915,1.07295,100000
(S4; S8),2.11011,2.10863,148230,29.1639,25.3575,3.80636,1.75152,100000
(S5; S6),2.51443,2.51589,210992,7.01297,0.366257,6.64671,-0.764734,100000
(S5; S7),2.34685,2.34603,183485,36.7171,33.6794,3.03777,-0.405456,100000
(S5; S8),2.22532,2.22427,164933,34.259,33.3152,0.943733,0.17758,100000
(S6; S7),2.51421,2.51318,210559,45.7129,45.5422,0.170656,0.306211,100000
(S6; S8),2.38174,2.38048,188912,42.8889,42.1481,0.740822,0.740363,100000
(S7; S8),2.76854,2.76442,254736,3.02434,1.22204,1.80231,0.820754,100000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),2.76521,2.76576,254982,6.79433,2.37452,4.41981,-1.36485,100000
(S1; S3),2.4817,2.48205,205357,10.0287,7.49172,2.53693,-1.239,100000
(S1; S4),2.54968,2.54977,216715,5.57588,4.17191,1.40397,-0.968661,100000
(S1; S5),2.23481,2.23548,166580,2.25079,1.18703,1.06376,0.791422,100000
(S1; S6),2.39006,2.39075,190524,0.532866,0.442116,0.0907493,-0.00328718,100000
(S1; S7),2.42349,2.42307,195760,94.3534,94.2846,0.0687614,0.0986765,100000
(S1; S8),2.29907,2.29875,176192,81.1985,79.5145,1.68401,-1.29157,100000
(S2; S3),2.34739,2.34772,183733,10.7404,7.81532,2.92506,-1.08353,100000
(S2; S4),2.41325,2.41332,194143,6.36256,4.83123,1.53133,-0.512992,100000
(S2; S5),2.11592,2.11655,149329,3.38298,0.630259,2.75273,1.11907,100000
(S2; S6),2.26386,2.26451,170935,2.24962,0.933792,1.31582,0.763106,100000
(S2; S7),2.29609,2.29566,175718,91.4791,90.2651,1.214,0.710047,100000
(S2; S8),2.1801,2.17976,158427,80.576,79.1924,1.38361,-0.421513,100000
(S3; S4),2.4839,2.48383,205650,4.54291,1.80584,2.73707,0.133964,100000
(S3; S5),2.00544,2.00594,134132,10.3712,3.77568,6.59548,2.17633,100000
(S3; S6),2.14688,2.14738,153713,11.1884,6.48272,4.70565,1.71649,100000
(S3; S7),2.17401,2.17352,157504,50.5803,46.42,4.16033,1.63762,100000
(S3; S8),2.06172,2.06131,141664,42.6852,41.4974,1.18773,0.8583,100000
(S4; S5),2.05791,2.05819,141210,4.196,3.04272,1.15328,0.802177,100000
(S4; S6),2.20503,2.20531,162117,4.48085,4.34411,0.136734,0.320689,100000
(S4; S7),2.23388,2.23316,166272,54.2821,54.2033,0.0788337,0.220262,100000
(S4; S8),2.11871,2.11808,149583,48.8294,48.5597,0.269746,-0.45026,100000
(S5; S6),2.51864,2.51965,211623,4.46881,1.84304,2.62577,-0.506576,100000
(S5; S7),2.35099,2.35082,184262,93.66,93.4955,0.16454,-0.179322,100000
(S5; S8),2.23134,2.23125,165997,81.8079,80.7724,1.03545,-0.9614,100000
(S6; S7),2.51521,2.51498,210887,121.547,119.929,1.61752,-0.618677,100000
(S6; S8),2.3863,2.38615,189840,100.058,97.6429,2.41559,-1.5029,100000
(S7; S8),2.77043,2.76883,255549,4.57829,0.263059,4.31524,-2.05757,100000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),2.7697,2.76917,255611,5.93259,1.12803,4.80456,0.362964,100000
(S1; S3),2.49099,2.4904,206740,6.31315,4.08449,2.22866,0.876929,100000
(S1; S4),2.561,2.56064,218564,9.40086,1.60329,7.79757,2.25289,100000
(S1; S5),2.22554,2.22553,165107,15.0571,9.04859,6.00848,1.51071,100000
(S1; S6),2.38947,2.38915,190272,6.06538,4.90887,1.1565,0.384625,100000
(S1; S7),2.42719,2.42752,196448,36.273,35.2795,0.99359,0.809792,100000
(S1; S8),2.2975,2.2977,175994,21.5197,21.014,0.50562,0.108112,100000
(S2; S3),2.35956,2.35896,185493,10.1541,2.70026,7.45382,-0.275285,100000
(S2; S4),2.42421,2.42379,195828,5.28815,3.04819,2.23996,1.43947,100000
(S2; S5),2.10814,2.10807,148140,15.3214,8.81543,6.506,0.945548,100000
(S2; S6),2.26486,2.26449,170934,5.47026,3.23504,2.23522,-0.350965,100000
(S2; S7),2.30105,2.3013,176555,35.8723,34.0921,1.78016,0.161646,100000
(S2; S8),2.17839,2.17851,158212,23.0395,21.8318,1.20765,-0.105439,100000
(S3; S4),2.49309,2.49258,207103,11.9979,7.04949,4.94837,1.39309,100000
(S3; S5),1.99762,1.99749,133007,14.2716,12.571,1.70055,1.11523,100000
(S3; S6),2.14238,2.14195,152937,6.72324,5.97931,0.743937,0.605401,100000
(S3; S7),2.17858,2.17873,158253,41.0797,40.5923,0.487381,0.411366,100000
(S3; S8),2.06116,2.0612,141636,28.6444,28.1217,0.522633,0.426121,100000
(S4; S5),2.059,2.05903,141328,10.4835,8.85373,1.62973,0.807654,100000
(S4; S6),2.20905,2.2088,162634,9.09192,7.55223,1.5397,-0.461305,100000
(S4; S7),2.24165,2.242,167568,24.3348,22.4676,1.86717,-0.988678,100000
(S4; S8),2.12165,2.12188,150090,14.9667,13.7547,1.21199,-0.695315,100000
(S5; S6),2.51386,2.51393,210666,8.75833,7.01831,1.74002,-0.770654,100000
(S5; S7),2.35151,2.35221,184442,21.9558,16.0483,5.90749,-1.20337,100000
(S5; S8),2.22717,2.22771,165432,16.4007,10.2441,6.15665,-0.917606,100000
(S6; S7),2.52564,2.52605,212719,49.0456,47.0378,2.0078,0.606038,100000
(S6; S8),2.39213,2.3924,190800,30.1807,28.5684,1.6123,0.57876,100000
(S7; S8),2.76762,2.76863,255511,2.23344,1.80774,0.425704,0.118137,100000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),2.76355,2.76507,254856,9.05501,8.88297,0.172037,0.260492,100000
(S1; S3),2.47615,2.4763,204405,2.95308,1.38471,1.56837,-0.292233,100000
(S1; S4),2.55143,2.55072,216874,2.90034,2.05128,0.849063,0.115164,100000
(S1; S5),2.21914,2.22209,164598,14.9608,12.8148,2.14597,-0.37691,100000
(S1; S6),2.37794,2.38045,188893,13.6126,10.6531,2.95952,0.806323,100000
(S1; S7),2.41087,2.40731,193189,22.3859,21.8071,0.578834,-0.449348,100000
(S1; S8),2.28173,2.27896,173136,14.9525,14.8357,0.116812,-0.216179,100000
(S2; S3),2.34588,2.34733,183668,6.68302,3.80956,2.87346,-0.15937,100000
(S2; S4),2.41557,2.41625,194615,10.2776,8.59967,1.67792,-0.0159684,100000
(S2; S5),2.10175,2.1057,147803,5.48465,3.87627,1.60838,-0.415612,100000
(S2; S6),2.25309,2.25673,169765,6.65299,3.44779,3.2052,0.520948,100000
(S2; S7),2.28276,2.28065,173405,35.5348,35.095,0.439817,-0.129222,100000
(S2; S8),2.16145,2.16002,155545,26.1308,25.952,0.178781,0.204485,100000
(S3; S4),2.4838,2.48328,205560,6.65308,1.34971,5.30337,0.919059,100000
(S3; S5),1.99,1.99278,132381,15.4035,10.3037,5.09983,0.722165,100000
(S3; S6),2.13641,2.13881,152490,9.06372,6.1886,2.87512,1.53454,100000
(S3; S7),2.16502,2.16197,155819,19.2956,17.5392,1.75644,-0.388925,100000
(S3; S8),2.05025,2.04789,139806,11.8189,11.2285,0.590375,0.208188,100000
(S4; S5),2.0507,2.05287,140488,21.1677,16.4379,4.72985,0.294533,100000
(S4; S6),2.19678,2.1985,161121,13.186,11.8539,1.33204,0.723806,100000
(S4; S7),2.22718,2.22331,164785,15.4846,11.528,3.95665,-0.171224,100000
(S4; S8),2.10697,2.10386,147549,8.2518,6.83263,1.41917,0.155379,100000
(S5; S6),2.50698,2.51293,210496,6.6833,4.05925,2.62405,1.2572,100000
(S5; S7),2.34196,2.3416,182816,67.6299,67.2616,0.368303,-0.139194,100000
(S5; S8),2.21853,2.21877,164137,50.9716,50.3781,0.593584,-0.392803,100000
(S6; S7),2.51432,2.51322,210581,77.3171,71.8585,5.45867,-1.60608,100000
(S6; S8),2.37825,2.37784,188501,49.1864,46.1308,3.05562,-1.25922,100000
(S7; S8),2.77091,2.76338,254543,6.21219,4.95995,1.25224,-0.983676,100000
Sequences compared,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(S1; S2),2.75753,2.75849,253643,6.61693,3.77692,2.84001,-1.27982,100000
(S1; S3),2.47538,2.47717,204548,3.46882,1.4095,2.05932,0.546549,100000
(S1; S4),2.5458,2.5478,216378,8.28367,0.632214,7.65145,-0.541776,100000
(S1; S5),2.22461,2.22564,165119,8.45408,2.2954,6.15868,0.361682,100000
(S1; S6),2.37468,2.37588,188163,4.03802,0.512614,3.52541,-0.906917,100000
(S1; S7),2.41361,2.41237,193998,25.5533,20.3484,5.20486,-0.287475,100000
(S1; S8),2.28112,2.28018,173321,21.178,14.2732,6.9048,-0.728954,100000
(S2; S3),2.34362,2.34465,183249,4.47911,2.97627,1.50283,0.7445,100000
(S2; S4),2.40728,2.40848,193363,8.55891,3.72801,4.8309,-0.126723,100000
(S2; S5),2.10423,2.1046,147649,7.81272,1.36585,6.44687,0.911365,100000
(S2; S6),2.24647,2.24697,168298,2.20606,0.469885,1.73618,0.546611,100000
(S2; S7),2.27991,2.27809,173000,16.6385,14.8296,1.80885,0.221094,100000
(S2; S8),2.1563,2.1548,154784,15.1549,10.7691,4.38581,-0.218747,100000
(S3; S4),2.48174,2.48392,205664,4.31509,2.04894,2.26615,-0.996294,100000
(S3; S5),1.99427,1.99537,132722,5.79532,4.3633,1.43202,0.075302,100000
(S3; S6),2.12931,2.13058,151315,3.2731,1.97606,1.29705,-0.840247,100000
(S3; S7),2.1645,2.16361,156057,20.3663,17.9692,2.39708,-0.859572,100000
(S3; S8),2.04519,2.04456,139357,17.2508,14.6277,2.62302,-1.23696,100000
(S4; S5),2.05221,2.05348,140563,6.15087,2.75774,3.39313,1.32629,100000
